Timestamp,Value,Score,P_ID,OPENNESS,CONSCIENTIOUSNESS,EXTRAVERSION,AGREEABLENESS,NEUROTICISM
1554719955.7825,100,Update,2110,9.0,9.0,7.0,4.0,4.0
1554719956.7225,110,Update,2110,9.0,9.0,7.0,4.0,4.0
1554719957.8625,120,Update,2110,9.0,9.0,7.0,4.0,4.0
1554719959.4625,130,Update,2110,9.0,9.0,7.0,4.0,4.0
1554719959.5025,140,Update,2110,9.0,9.0,7.0,4.0,4.0
1554719965.6225,150,Update,2110,9.0,9.0,7.0,4.0,4.0
1554719967.0625,160,Update,2110,9.0,9.0,7.0,4.0,4.0
1554719968.7025,170,Update,2110,9.0,9.0,7.0,4.0,4.0
1554719968.9025,170,GameOver,2110,9.0,9.0,7.0,4.0,4.0
1554719978.3425,10,Update,2110,9.0,9.0,7.0,4.0,4.0
1554719980.0225,60,Update,2110,9.0,9.0,7.0,4.0,4.0
1554719981.0625,70,Update,2110,9.0,9.0,7.0,4.0,4.0
1554719981.0825,80,Update,2110,9.0,9.0,7.0,4.0,4.0
1554719982.8825,90,Update,2110,9.0,9.0,7.0,4.0,4.0
1554719983.5025,100,Update,2110,9.0,9.0,7.0,4.0,4.0
1554719985.2825,110,Update,2110,9.0,9.0,7.0,4.0,4.0
1554719985.7225,120,Update,2110,9.0,9.0,7.0,4.0,4.0
1554719986.1425,130,Update,2110,9.0,9.0,7.0,4.0,4.0
1554719993.0625,140,Update,2110,9.0,9.0,7.0,4.0,4.0
1554719994.4225,150,Update,2110,9.0,9.0,7.0,4.0,4.0
1554719995.3625,200,Update,2110,9.0,9.0,7.0,4.0,4.0
1554719996.3825,210,Update,2110,9.0,9.0,7.0,4.0,4.0
1554719996.4425,220,Update,2110,9.0,9.0,7.0,4.0,4.0
1554719997.8025,220,GameOver,2110,9.0,9.0,7.0,4.0,4.0
1554720007.8825,10,Update,2110,9.0,9.0,7.0,4.0,4.0
1554720008.8625,20,Update,2110,9.0,9.0,7.0,4.0,4.0
1554720009.4225,70,Update,2110,9.0,9.0,7.0,4.0,4.0
1554720011.9225,80,Update,2110,9.0,9.0,7.0,4.0,4.0
1554720013.2425,90,Update,2110,9.0,9.0,7.0,4.0,4.0
1554720014.7425,100,Update,2110,9.0,9.0,7.0,4.0,4.0
1554720015.8825,110,Update,2110,9.0,9.0,7.0,4.0,4.0
1554720015.9225,120,Update,2110,9.0,9.0,7.0,4.0,4.0
1554720021.7825,130,Update,2110,9.0,9.0,7.0,4.0,4.0
1554720023.6625,180,Update,2110,9.0,9.0,7.0,4.0,4.0
1554720025.8025,190,Update,2110,9.0,9.0,7.0,4.0,4.0
1554720027.6625,200,Update,2110,9.0,9.0,7.0,4.0,4.0
1554720029.4225,210,Update,2110,9.0,9.0,7.0,4.0,4.0
1554720029.5825,210,GameOver,2110,9.0,9.0,7.0,4.0,4.0
1554720038.7425,50,Update,2110,9.0,9.0,7.0,4.0,4.0
1554720040.7025,60,Update,2110,9.0,9.0,7.0,4.0,4.0
1554720042.2025,70,Update,2110,9.0,9.0,7.0,4.0,4.0
1554720043.3025,80,Update,2110,9.0,9.0,7.0,4.0,4.0
1554720043.4825,90,Update,2110,9.0,9.0,7.0,4.0,4.0
1554720044.1225,100,Update,2110,9.0,9.0,7.0,4.0,4.0
1554720045.1425,110,Update,2110,9.0,9.0,7.0,4.0,4.0
1554720045.5225,120,Update,2110,9.0,9.0,7.0,4.0,4.0
1554720047.7025,130,Update,2110,9.0,9.0,7.0,4.0,4.0
1554720053.5825,140,Update,2110,9.0,9.0,7.0,4.0,4.0
1554720054.6225,190,Update,2110,9.0,9.0,7.0,4.0,4.0
1554720056.1425,200,Update,2110,9.0,9.0,7.0,4.0,4.0
1554720057.4825,210,Update,2110,9.0,9.0,7.0,4.0,4.0
1554720058.6425,220,Update,2110,9.0,9.0,7.0,4.0,4.0
1554720060.1625,230,Update,2110,9.0,9.0,7.0,4.0,4.0
1554720061.2625,240,Update,2110,9.0,9.0,7.0,4.0,4.0
1554720063.2425,250,Update,2110,9.0,9.0,7.0,4.0,4.0
1554720068.1025,260,Update,2110,9.0,9.0,7.0,4.0,4.0
1554720069.8225,310,Update,2110,9.0,9.0,7.0,4.0,4.0
1554720071.8625,310,GameOver,2110,9.0,9.0,7.0,4.0,4.0
1554720081.3425,10,Update,2110,9.0,9.0,7.0,4.0,4.0
1554720082.1625,20,Update,2110,9.0,9.0,7.0,4.0,4.0
1554720082.3425,30,Update,2110,9.0,9.0,7.0,4.0,4.0
1554720084.6425,80,Update,2110,9.0,9.0,7.0,4.0,4.0
1554720085.7025,90,Update,2110,9.0,9.0,7.0,4.0,4.0
1554720086.1425,100,Update,2110,9.0,9.0,7.0,4.0,4.0
1554720088.3425,110,Update,2110,9.0,9.0,7.0,4.0,4.0
1554720090.0625,120,Update,2110,9.0,9.0,7.0,4.0,4.0
1554720095.7425,130,Update,2110,9.0,9.0,7.0,4.0,4.0
1554720096.7225,140,Update,2110,9.0,9.0,7.0,4.0,4.0
1554720098.6825,190,Update,2110,9.0,9.0,7.0,4.0,4.0
1554720098.7025,200,Update,2110,9.0,9.0,7.0,4.0,4.0
1554720100.4425,210,Update,2110,9.0,9.0,7.0,4.0,4.0
1554720100.8225,220,Update,2110,9.0,9.0,7.0,4.0,4.0
1554720102.2225,230,Update,2110,9.0,9.0,7.0,4.0,4.0
1554720103.1025,240,Update,2110,9.0,9.0,7.0,4.0,4.0
1554720104.3425,250,Update,2110,9.0,9.0,7.0,4.0,4.0
1554720110.1025,260,Update,2110,9.0,9.0,7.0,4.0,4.0
1554720111.8025,270,Update,2110,9.0,9.0,7.0,4.0,4.0
1554720113.1425,280,Update,2110,9.0,9.0,7.0,4.0,4.0
1554720115.0425,290,Update,2110,9.0,9.0,7.0,4.0,4.0
1554720115.4625,300,Update,2110,9.0,9.0,7.0,4.0,4.0
1554720116.6625,310,Update,2110,9.0,9.0,7.0,4.0,4.0
1554720119.8425,320,Update,2110,9.0,9.0,7.0,4.0,4.0
1554720124.6425,330,Update,2110,9.0,9.0,7.0,4.0,4.0
1554720125.6025,380,Update,2110,9.0,9.0,7.0,4.0,4.0
1554720127.0425,390,Update,2110,9.0,9.0,7.0,4.0,4.0
1554720127.6825,400,Update,2110,9.0,9.0,7.0,4.0,4.0
1554720129.5025,410,Update,2110,9.0,9.0,7.0,4.0,4.0
1554720130.1625,420,Update,2110,9.0,9.0,7.0,4.0,4.0
1554720132.2425,430,Update,2110,9.0,9.0,7.0,4.0,4.0
1554720133.6825,440,Update,2110,9.0,9.0,7.0,4.0,4.0
1554720133.8625,440,GameOver,2110,9.0,9.0,7.0,4.0,4.0
1554720143.7225,10,Update,2110,9.0,9.0,7.0,4.0,4.0
1554720145.4025,60,Update,2110,9.0,9.0,7.0,4.0,4.0
1554720147.2625,70,Update,2110,9.0,9.0,7.0,4.0,4.0
1554720147.9225,80,Update,2110,9.0,9.0,7.0,4.0,4.0
1554720148.5225,90,Update,2110,9.0,9.0,7.0,4.0,4.0
1554720149.7225,100,Update,2110,9.0,9.0,7.0,4.0,4.0
1554720151.5025,110,Update,2110,9.0,9.0,7.0,4.0,4.0
1554720152.6425,120,Update,2110,9.0,9.0,7.0,4.0,4.0
1554720157.6225,130,Update,2110,9.0,9.0,7.0,4.0,4.0
1554720159.2825,140,Update,2110,9.0,9.0,7.0,4.0,4.0
1554720160.9025,190,Update,2110,9.0,9.0,7.0,4.0,4.0
1554720162.7025,190,GameOver,2110,9.0,9.0,7.0,4.0,4.0
1554720172.3825,10,Update,2110,9.0,9.0,7.0,4.0,4.0
1554720172.8225,20,Update,2110,9.0,9.0,7.0,4.0,4.0
1554720174.7025,70,Update,2110,9.0,9.0,7.0,4.0,4.0
1554720175.3025,80,Update,2110,9.0,9.0,7.0,4.0,4.0
1554720176.4825,90,Update,2110,9.0,9.0,7.0,4.0,4.0
1554720176.7425,100,Update,2110,9.0,9.0,7.0,4.0,4.0
1554720177.0225,110,Update,2110,9.0,9.0,7.0,4.0,4.0
1554720177.6625,120,Update,2110,9.0,9.0,7.0,4.0,4.0
1554720180.2025,130,Update,2110,9.0,9.0,7.0,4.0,4.0
1554720181.2225,140,Update,2110,9.0,9.0,7.0,4.0,4.0
1554720186.5225,150,Update,2110,9.0,9.0,7.0,4.0,4.0
1554720188.0025,160,Update,2110,9.0,9.0,7.0,4.0,4.0
1554720188.8825,170,Update,2110,9.0,9.0,7.0,4.0,4.0
1554720189.8825,220,Update,2110,9.0,9.0,7.0,4.0,4.0
1554720191.1225,230,Update,2110,9.0,9.0,7.0,4.0,4.0
1554720192.0025,240,Update,2110,9.0,9.0,7.0,4.0,4.0
1554720192.3625,250,Update,2110,9.0,9.0,7.0,4.0,4.0
1554720193.5225,260,Update,2110,9.0,9.0,7.0,4.0,4.0
1554720194.1425,270,Update,2110,9.0,9.0,7.0,4.0,4.0
1554720195.8225,280,Update,2110,9.0,9.0,7.0,4.0,4.0
1554720200.9425,290,Update,2110,9.0,9.0,7.0,4.0,4.0
1554720202.3025,340,Update,2110,9.0,9.0,7.0,4.0,4.0
1554720202.4425,350,Update,2110,9.0,9.0,7.0,4.0,4.0
1554720203.8225,360,Update,2110,9.0,9.0,7.0,4.0,4.0
1554720205.5425,370,Update,2110,9.0,9.0,7.0,4.0,4.0
1554720206.2225,380,Update,2110,9.0,9.0,7.0,4.0,4.0
1554720206.6625,390,Update,2110,9.0,9.0,7.0,4.0,4.0
1554720207.7625,400,Update,2110,9.0,9.0,7.0,4.0,4.0
1554720208.1025,410,Update,2110,9.0,9.0,7.0,4.0,4.0
1554720209.7425,420,Update,2110,9.0,9.0,7.0,4.0,4.0
1554720215.5225,430,Update,2110,9.0,9.0,7.0,4.0,4.0
1554720216.6225,440,Update,2110,9.0,9.0,7.0,4.0,4.0
1554720218.0425,490,Update,2110,9.0,9.0,7.0,4.0,4.0
1554720218.6625,500,Update,2110,9.0,9.0,7.0,4.0,4.0
1554720220.7225,510,Update,2110,9.0,9.0,7.0,4.0,4.0
1554720220.7625,520,Update,2110,9.0,9.0,7.0,4.0,4.0
1554720222.1225,530,Update,2110,9.0,9.0,7.0,4.0,4.0
1554720223.3825,540,Update,2110,9.0,9.0,7.0,4.0,4.0
1554720224.0425,550,Update,2110,9.0,9.0,7.0,4.0,4.0
1554720229.9025,560,Update,2110,9.0,9.0,7.0,4.0,4.0
1554720231.2825,570,Update,2110,9.0,9.0,7.0,4.0,4.0
1554720232.8025,580,Update,2110,9.0,9.0,7.0,4.0,4.0
1554720234.2425,590,Update,2110,9.0,9.0,7.0,4.0,4.0
1554720236.2025,600,Update,2110,9.0,9.0,7.0,4.0,4.0
1554720237.3425,610,Update,2110,9.0,9.0,7.0,4.0,4.0
1554720238.0825,620,Update,2110,9.0,9.0,7.0,4.0,4.0
1554720239.1025,630,Update,2110,9.0,9.0,7.0,4.0,4.0
1554720244.8225,680,Update,2110,9.0,9.0,7.0,4.0,4.0
1554720245.8025,690,Update,2110,9.0,9.0,7.0,4.0,4.0
1554720246.9825,700,Update,2110,9.0,9.0,7.0,4.0,4.0
1554720247.0225,710,Update,2110,9.0,9.0,7.0,4.0,4.0
1554720248.8625,720,Update,2110,9.0,9.0,7.0,4.0,4.0
1554720249.0225,730,Update,2110,9.0,9.0,7.0,4.0,4.0
1554720249.2825,740,Update,2110,9.0,9.0,7.0,4.0,4.0
1554720251.4225,750,Update,2110,9.0,9.0,7.0,4.0,4.0
1554720252.1025,760,Update,2110,9.0,9.0,7.0,4.0,4.0
1554720252.8825,770,Update,2110,9.0,9.0,7.0,4.0,4.0
1554720258.7625,820,Update,2110,9.0,9.0,7.0,4.0,4.0
1554720260.4825,830,Update,2110,9.0,9.0,7.0,4.0,4.0
1554720261.4025,840,Update,2110,9.0,9.0,7.0,4.0,4.0
1554720261.9225,850,Update,2110,9.0,9.0,7.0,4.0,4.0
1554720263.6225,860,Update,2110,9.0,9.0,7.0,4.0,4.0
1554720264.3425,870,Update,2110,9.0,9.0,7.0,4.0,4.0
1554720266.0025,880,Update,2110,9.0,9.0,7.0,4.0,4.0
1554720274.3025,930,Update,2110,9.0,9.0,7.0,4.0,4.0
1554720274.8025,940,Update,2110,9.0,9.0,7.0,4.0,4.0
1554720274.8425,950,Update,2110,9.0,9.0,7.0,4.0,4.0
1554720276.6625,960,Update,2110,9.0,9.0,7.0,4.0,4.0
1554720276.8225,970,Update,2110,9.0,9.0,7.0,4.0,4.0
1554720278.2625,980,Update,2110,9.0,9.0,7.0,4.0,4.0
1554720279.6625,990,Update,2110,9.0,9.0,7.0,4.0,4.0
1554720280.6825,1000,Update,2110,9.0,9.0,7.0,4.0,4.0
1554720281.3225,1010,Update,2110,9.0,9.0,7.0,4.0,4.0
1554720282.9625,1020,Update,2110,9.0,9.0,7.0,4.0,4.0
1554720287.8225,1070,Update,2110,9.0,9.0,7.0,4.0,4.0
1554720290.1625,1070,GameOver,2110,9.0,9.0,7.0,4.0,4.0
1554720298.7425,10,Update,2110,9.0,9.0,7.0,4.0,4.0
1554720299.0625,60,Update,2110,9.0,9.0,7.0,4.0,4.0
1554720301.3425,70,Update,2110,9.0,9.0,7.0,4.0,4.0
1554720302.5825,80,Update,2110,9.0,9.0,7.0,4.0,4.0
1554720302.6025,90,Update,2110,9.0,9.0,7.0,4.0,4.0
1554720303.6025,100,Update,2110,9.0,9.0,7.0,4.0,4.0
1554720305.3025,110,Update,2110,9.0,9.0,7.0,4.0,4.0
1554720305.6625,120,Update,2110,9.0,9.0,7.0,4.0,4.0
1554720305.9225,130,Update,2110,9.0,9.0,7.0,4.0,4.0
1554720313.5625,140,Update,2110,9.0,9.0,7.0,4.0,4.0
1554720314.7225,150,Update,2110,9.0,9.0,7.0,4.0,4.0
1554720315.5625,200,Update,2110,9.0,9.0,7.0,4.0,4.0
1554720316.1225,210,Update,2110,9.0,9.0,7.0,4.0,4.0
1554720317.1625,220,Update,2110,9.0,9.0,7.0,4.0,4.0
1554720318.0625,230,Update,2110,9.0,9.0,7.0,4.0,4.0
1554720319.8025,240,Update,2110,9.0,9.0,7.0,4.0,4.0
1554720320.1625,250,Update,2110,9.0,9.0,7.0,4.0,4.0
1554720321.5825,260,Update,2110,9.0,9.0,7.0,4.0,4.0
1554720323.4225,270,Update,2110,9.0,9.0,7.0,4.0,4.0
1554720328.1425,280,Update,2110,9.0,9.0,7.0,4.0,4.0
1554720329.7625,290,Update,2110,9.0,9.0,7.0,4.0,4.0
1554720330.0225,340,Update,2110,9.0,9.0,7.0,4.0,4.0
1554720330.3825,350,Update,2110,9.0,9.0,7.0,4.0,4.0
1554720332.5425,360,Update,2110,9.0,9.0,7.0,4.0,4.0
1554720333.2025,370,Update,2110,9.0,9.0,7.0,4.0,4.0
1554720335.2025,380,Update,2110,9.0,9.0,7.0,4.0,4.0
1554720335.2425,390,Update,2110,9.0,9.0,7.0,4.0,4.0
1554720337.8225,400,Update,2110,9.0,9.0,7.0,4.0,4.0
1554720341.9225,410,Update,2110,9.0,9.0,7.0,4.0,4.0
1554720344.9025,420,Update,2110,9.0,9.0,7.0,4.0,4.0
1554720344.9425,430,Update,2110,9.0,9.0,7.0,4.0,4.0
1554720345.8625,440,Update,2110,9.0,9.0,7.0,4.0,4.0
1554720345.9625,490,Update,2110,9.0,9.0,7.0,4.0,4.0
1554720346.4825,500,Update,2110,9.0,9.0,7.0,4.0,4.0
1554720348.5425,510,Update,2110,9.0,9.0,7.0,4.0,4.0
1554720349.5025,520,Update,2110,9.0,9.0,7.0,4.0,4.0
1554720350.7425,530,Update,2110,9.0,9.0,7.0,4.0,4.0
1554720350.9025,540,Update,2110,9.0,9.0,7.0,4.0,4.0
1554720357.4225,590,Update,2110,9.0,9.0,7.0,4.0,4.0
1554720358.5425,600,Update,2110,9.0,9.0,7.0,4.0,4.0
1554720358.5825,610,Update,2110,9.0,9.0,7.0,4.0,4.0
1554720359.3825,620,Update,2110,9.0,9.0,7.0,4.0,4.0
1554720361.4025,630,Update,2110,9.0,9.0,7.0,4.0,4.0
1554720362.3625,640,Update,2110,9.0,9.0,7.0,4.0,4.0
1554720363.8425,650,Update,2110,9.0,9.0,7.0,4.0,4.0
1554720364.2025,660,Update,2110,9.0,9.0,7.0,4.0,4.0
1554720366.2425,670,Update,2110,9.0,9.0,7.0,4.0,4.0
1554720366.6825,680,Update,2110,9.0,9.0,7.0,4.0,4.0
1554720372.5625,730,Update,2110,9.0,9.0,7.0,4.0,4.0
1554720373.1025,740,Update,2110,9.0,9.0,7.0,4.0,4.0
1554720373.4025,750,Update,2110,9.0,9.0,7.0,4.0,4.0
1554720374.3225,760,Update,2110,9.0,9.0,7.0,4.0,4.0
1554720376.3025,770,Update,2110,9.0,9.0,7.0,4.0,4.0
1554720377.9625,780,Update,2110,9.0,9.0,7.0,4.0,4.0
1554720378.8425,790,Update,2110,9.0,9.0,7.0,4.0,4.0
1554720378.9825,800,Update,2110,9.0,9.0,7.0,4.0,4.0
1554720379.6425,810,Update,2110,9.0,9.0,7.0,4.0,4.0
1554720385.9425,820,Update,2110,9.0,9.0,7.0,4.0,4.0
1554720388.3425,830,Update,2110,9.0,9.0,7.0,4.0,4.0
1554720388.3625,880,Update,2110,9.0,9.0,7.0,4.0,4.0
1554720389.4225,890,Update,2110,9.0,9.0,7.0,4.0,4.0
1554720390.6425,900,Update,2110,9.0,9.0,7.0,4.0,4.0
1554720391.6825,910,Update,2110,9.0,9.0,7.0,4.0,4.0
1554720392.5025,920,Update,2110,9.0,9.0,7.0,4.0,4.0
1554720392.9225,930,Update,2110,9.0,9.0,7.0,4.0,4.0
1554720393.3625,940,Update,2110,9.0,9.0,7.0,4.0,4.0
1554720395.7425,950,Update,2110,9.0,9.0,7.0,4.0,4.0
1554720400.6825,960,Update,2110,9.0,9.0,7.0,4.0,4.0
1554720401.1225,970,Update,2110,9.0,9.0,7.0,4.0,4.0
1554720403.8025,980,Update,2110,9.0,9.0,7.0,4.0,4.0
1554720404.0825,1030,Update,2110,9.0,9.0,7.0,4.0,4.0
1554720405.4025,1040,Update,2110,9.0,9.0,7.0,4.0,4.0
1554720405.6825,1050,Update,2110,9.0,9.0,7.0,4.0,4.0
1554720406.5225,1060,Update,2110,9.0,9.0,7.0,4.0,4.0
1554720406.8225,1070,Update,2110,9.0,9.0,7.0,4.0,4.0
1554720408.8825,1080,Update,2110,9.0,9.0,7.0,4.0,4.0
1554720410.5025,1090,Update,2110,9.0,9.0,7.0,4.0,4.0
1554720416.7825,1100,Update,2110,9.0,9.0,7.0,4.0,4.0
1554720417.4025,1110,Update,2110,9.0,9.0,7.0,4.0,4.0
1554720417.9425,1120,Update,2110,9.0,9.0,7.0,4.0,4.0
1554720418.4225,1170,Update,2110,9.0,9.0,7.0,4.0,4.0
1554720419.5825,1180,Update,2110,9.0,9.0,7.0,4.0,4.0
1554720420.1425,1190,Update,2110,9.0,9.0,7.0,4.0,4.0
1554720421.3825,1200,Update,2110,9.0,9.0,7.0,4.0,4.0
1554720421.8225,1210,Update,2110,9.0,9.0,7.0,4.0,4.0
1554720422.6425,1220,Update,2110,9.0,9.0,7.0,4.0,4.0
1554720424.8425,1230,Update,2110,9.0,9.0,7.0,4.0,4.0
1554720430.9225,1240,Update,2110,9.0,9.0,7.0,4.0,4.0
1554720430.9825,1250,Update,2110,9.0,9.0,7.0,4.0,4.0
1554720431.0625,1260,Update,2110,9.0,9.0,7.0,4.0,4.0
1554720432.5425,1310,Update,2110,9.0,9.0,7.0,4.0,4.0
1554720434.7025,1320,Update,2110,9.0,9.0,7.0,4.0,4.0
1554720434.7425,1330,Update,2110,9.0,9.0,7.0,4.0,4.0
1554720434.8825,1340,Update,2110,9.0,9.0,7.0,4.0,4.0
1554720437.2825,1350,Update,2110,9.0,9.0,7.0,4.0,4.0
1554720438.3425,1360,Update,2110,9.0,9.0,7.0,4.0,4.0
1554720438.7025,1370,Update,2110,9.0,9.0,7.0,4.0,4.0
1554720445.6425,1380,Update,2110,9.0,9.0,7.0,4.0,4.0
1554720445.8025,1390,Update,2110,9.0,9.0,7.0,4.0,4.0
1554720446.6425,1440,Update,2110,9.0,9.0,7.0,4.0,4.0
1554720447.5425,1450,Update,2110,9.0,9.0,7.0,4.0,4.0
1554720448.2425,1460,Update,2110,9.0,9.0,7.0,4.0,4.0
1554720448.3625,1470,Update,2110,9.0,9.0,7.0,4.0,4.0
1554720449.8225,1480,Update,2110,9.0,9.0,7.0,4.0,4.0
1554720451.4225,1490,Update,2110,9.0,9.0,7.0,4.0,4.0
1554720453.4425,1500,Update,2110,9.0,9.0,7.0,4.0,4.0
1554720454.2425,1510,Update,2110,9.0,9.0,7.0,4.0,4.0
1554720459.2025,1520,Update,2110,9.0,9.0,7.0,4.0,4.0
1554720460.6825,1530,Update,2110,9.0,9.0,7.0,4.0,4.0
1554720461.0225,1540,Update,2110,9.0,9.0,7.0,4.0,4.0
1554720462.6425,1550,Update,2110,9.0,9.0,7.0,4.0,4.0
1554720462.7824,1560,Update,2110,9.0,9.0,7.0,4.0,4.0
1554720462.8625,1610,Update,2110,9.0,9.0,7.0,4.0,4.0
1554720465.6025,1620,Update,2110,9.0,9.0,7.0,4.0,4.0
1554720466.8825,1630,Update,2110,9.0,9.0,7.0,4.0,4.0
1554720467.0425,1640,Update,2110,9.0,9.0,7.0,4.0,4.0
1554720467.4425,1650,Update,2110,9.0,9.0,7.0,4.0,4.0
1554720473.9825,1660,Update,2110,9.0,9.0,7.0,4.0,4.0
1554720474.4225,1710,Update,2110,9.0,9.0,7.0,4.0,4.0
1554720474.7425,1720,Update,2110,9.0,9.0,7.0,4.0,4.0
1554720476.5825,1730,Update,2110,9.0,9.0,7.0,4.0,4.0
1554720477.1425,1740,Update,2110,9.0,9.0,7.0,4.0,4.0
1554720477.4024,1750,Update,2110,9.0,9.0,7.0,4.0,4.0
1554720478.2425,1760,Update,2110,9.0,9.0,7.0,4.0,4.0
1554720481.2824,1770,Update,2110,9.0,9.0,7.0,4.0,4.0
1554720481.3025,1780,Update,2110,9.0,9.0,7.0,4.0,4.0
1554720481.3225,1790,Update,2110,9.0,9.0,7.0,4.0,4.0
1554720487.6425,1800,Update,2110,9.0,9.0,7.0,4.0,4.0
1554720490.2025,1810,Update,2110,9.0,9.0,7.0,4.0,4.0
1554720490.2425,1860,Update,2110,9.0,9.0,7.0,4.0,4.0
1554720491.4024,1860,GameOver,2110,9.0,9.0,7.0,4.0,4.0
1554720500.2025,10,Update,2110,9.0,9.0,7.0,4.0,4.0
1554720501.0025,60,Update,2110,9.0,9.0,7.0,4.0,4.0
1554720502.3424,70,Update,2110,9.0,9.0,7.0,4.0,4.0
1554720502.7025,80,Update,2110,9.0,9.0,7.0,4.0,4.0
1554720503.3625,90,Update,2110,9.0,9.0,7.0,4.0,4.0
1554720505.3825,100,Update,2110,9.0,9.0,7.0,4.0,4.0
1554720505.9225,110,Update,2110,9.0,9.0,7.0,4.0,4.0
1554720506.0025,120,Update,2110,9.0,9.0,7.0,4.0,4.0
1554720507.4024,130,Update,2110,9.0,9.0,7.0,4.0,4.0
1554720514.3625,140,Update,2110,9.0,9.0,7.0,4.0,4.0
1554720516.0025,150,Update,2110,9.0,9.0,7.0,4.0,4.0
1554720516.3424,160,Update,2110,9.0,9.0,7.0,4.0,4.0
1554720517.449,160,GameEnd,2110,9.0,9.0,7.0,4.0,4.0
1555065837.6218,10,Update,2121,5.0,8.0,10.0,9.0,3.0
1555065838.5818,20,Update,2121,5.0,8.0,10.0,9.0,3.0
1555065838.9818,30,Update,2121,5.0,8.0,10.0,9.0,3.0
1555065840.3618,80,Update,2121,5.0,8.0,10.0,9.0,3.0
1555065841.5018,90,Update,2121,5.0,8.0,10.0,9.0,3.0
1555065842.1218,100,Update,2121,5.0,8.0,10.0,9.0,3.0
1555065843.8418,110,Update,2121,5.0,8.0,10.0,9.0,3.0
1555065844.5618,120,Update,2121,5.0,8.0,10.0,9.0,3.0
1555065851.7818,170,Update,2121,5.0,8.0,10.0,9.0,3.0
1555065853.3618,170,GameOver,2121,5.0,8.0,10.0,9.0,3.0
1555065863.0218,10,Update,2121,5.0,8.0,10.0,9.0,3.0
1555065865.3418,60,Update,2121,5.0,8.0,10.0,9.0,3.0
1555065866.0418,60,GameOver,2121,5.0,8.0,10.0,9.0,3.0
1555065875.7818,10,Update,2121,5.0,8.0,10.0,9.0,3.0
1555065876.6618,20,Update,2121,5.0,8.0,10.0,9.0,3.0
1555065876.8618,30,Update,2121,5.0,8.0,10.0,9.0,3.0
1555065878.1618,40,Update,2121,5.0,8.0,10.0,9.0,3.0
1555065879.9218,50,Update,2121,5.0,8.0,10.0,9.0,3.0
1555065882.4618,60,Update,2121,5.0,8.0,10.0,9.0,3.0
1555065883.5618,70,Update,2121,5.0,8.0,10.0,9.0,3.0
1555065884.4618,80,Update,2121,5.0,8.0,10.0,9.0,3.0
1555065889.6018,90,Update,2121,5.0,8.0,10.0,9.0,3.0
1555065891.1418,140,Update,2121,5.0,8.0,10.0,9.0,3.0
1555065891.6818,150,Update,2121,5.0,8.0,10.0,9.0,3.0
1555065892.5018,160,Update,2121,5.0,8.0,10.0,9.0,3.0
1555065893.8018,170,Update,2121,5.0,8.0,10.0,9.0,3.0
1555065894.4618,180,Update,2121,5.0,8.0,10.0,9.0,3.0
1555065895.2218,190,Update,2121,5.0,8.0,10.0,9.0,3.0
1555065897.0018,200,Update,2121,5.0,8.0,10.0,9.0,3.0
1555065898.3018,210,Update,2121,5.0,8.0,10.0,9.0,3.0
1555065904.8818,260,Update,2121,5.0,8.0,10.0,9.0,3.0
1555065907.7418,270,Update,2121,5.0,8.0,10.0,9.0,3.0
1555065907.9418,280,Update,2121,5.0,8.0,10.0,9.0,3.0
1555065909.5818,290,Update,2121,5.0,8.0,10.0,9.0,3.0
1555065910.5418,300,Update,2121,5.0,8.0,10.0,9.0,3.0
1555065911.5418,310,Update,2121,5.0,8.0,10.0,9.0,3.0
1555065912.7018,320,Update,2121,5.0,8.0,10.0,9.0,3.0
1555065913.2818,330,Update,2121,5.0,8.0,10.0,9.0,3.0
1555065919.1818,340,Update,2121,5.0,8.0,10.0,9.0,3.0
1555065920.2218,350,Update,2121,5.0,8.0,10.0,9.0,3.0
1555065921.1818,400,Update,2121,5.0,8.0,10.0,9.0,3.0
1555065921.3418,410,Update,2121,5.0,8.0,10.0,9.0,3.0
1555065922.5418,420,Update,2121,5.0,8.0,10.0,9.0,3.0
1555065924.2018,430,Update,2121,5.0,8.0,10.0,9.0,3.0
1555065925.4618,440,Update,2121,5.0,8.0,10.0,9.0,3.0
1555065927.1818,450,Update,2121,5.0,8.0,10.0,9.0,3.0
1555065927.7018,460,Update,2121,5.0,8.0,10.0,9.0,3.0
1555065933.8818,470,Update,2121,5.0,8.0,10.0,9.0,3.0
1555065934.8418,480,Update,2121,5.0,8.0,10.0,9.0,3.0
1555065935.8618,490,Update,2121,5.0,8.0,10.0,9.0,3.0
1555065937.5618,500,Update,2121,5.0,8.0,10.0,9.0,3.0
1555065937.6818,550,Update,2121,5.0,8.0,10.0,9.0,3.0
1555065938.3218,550,GameOver,2121,5.0,8.0,10.0,9.0,3.0
1555065947.4218,50,Update,2121,5.0,8.0,10.0,9.0,3.0
1555065949.0618,60,Update,2121,5.0,8.0,10.0,9.0,3.0
1555065949.8418,70,Update,2121,5.0,8.0,10.0,9.0,3.0
1555065949.8818,80,Update,2121,5.0,8.0,10.0,9.0,3.0
1555065951.1018,90,Update,2121,5.0,8.0,10.0,9.0,3.0
1555065952.0418,100,Update,2121,5.0,8.0,10.0,9.0,3.0
1555065952.5218,110,Update,2121,5.0,8.0,10.0,9.0,3.0
1555065954.3018,120,Update,2121,5.0,8.0,10.0,9.0,3.0
